transaction_id,date,customer_id,customer_segment,product_category,quantity,unit_price,discount,discounted_price,total_amount,payment_method,satisfaction_score
4029,2023-11-18 17:00:00,671,Premium,Electronics,1,380.51,0.1,342.46,452.0472,Digital Wallet,3.98
4030,2023-11-18 21:00:00,715,Regular,Electronics,1,206.87,0.0,206.87,248.244,Credit Card,2.83
4031,2023-11-18 23:00:00,112,New,Sports & Outdoors,1,105.34,0.0,105.34,126.408,Credit Card,4.19
4032,2023-11-19 01:00:00,980,New,Sports & Outdoors,1,119.6,0.0,119.6,143.51999999999998,Debit Card,3.55
4033,2023-11-19 01:00:00,292,New,Clothing,1,64.0,0.0,64.0,76.8,Debit Card,4.19
4034,2023-11-19 02:00:00,950,Regular,Books,1,9.73,0.0,9.73,11.676,Credit Card,4.7
4035,2023-11-19 03:00:00,822,Regular,Books,1,21.06,0.0,21.06,25.272,Credit Card,3.73
4036,2023-11-19 04:00:00,631,Premium,Books,1,33.6,0.1,30.24,36.288,Cash,4.32
4037,2023-11-19 04:00:00,383,Regular,Home & Garden,1,99.96,0.1,89.96,107.95199999999998,Credit Card,4.06
4038,2023-11-19 05:00:00,17,Regular,Clothing,2,81.63,0.2,65.3,156.72,Debit Card,5.0
4039,2023-11-19 10:00:00,493,Regular,Books,1,13.39,0.0,13.39,16.068,Debit Card,3.93
4040,2023-11-19 10:00:00,331,Premium,Home & Garden,3,148.65,0.0,148.65,535.14,Digital Wallet,4.11
4041,2023-11-19 10:00:00,926,Premium,Home & Garden,2,79.44,0.0,79.44,190.65599999999998,Debit Card,4.42
4042,2023-11-19 13:00:00,739,Premium,Electronics,1,500.97,0.1,450.87,595.1484,Credit Card,4.05
4043,2023-11-19 13:00:00,873,Regular,Home & Garden,1,82.3,0.0,82.3,108.636,Credit Card,3.62
4044,2023-11-19 13:00:00,486,Regular,Sports & Outdoors,2,59.43,0.0,59.43,156.89520000000002,Debit Card,4.01
4045,2023-11-19 14:00:00,406,Premium,Home & Garden,1,72.99,0.0,72.99,96.3468,Credit Card,4.92
4046,2023-11-19 16:00:00,117,Regular,Sports & Outdoors,2,70.93,0.0,70.93,187.2552,Credit Card,4.11
4047,2023-11-19 17:00:00,555,New,Sports & Outdoors,1,105.81,0.0,105.81,139.66920000000002,Credit Card,4.58
4048,2023-11-19 21:00:00,880,New,Electronics,1,235.87,0.0,235.87,283.044,Credit Card,4.9
4049,2023-11-19 22:00:00,115,New,Electronics,3,487.53,0.1,438.77,1579.572,Credit Card,3.66
4050,2023-11-20 02:00:00,795,Regular,Home & Garden,2,187.28,0.2,149.82,299.64,Credit Card,4.76
4051,2023-11-20 02:00:00,549,New,Electronics,1,854.14,0.2,683.31,683.31,Credit Card,3.82
4052,2023-11-20 03:00:00,814,New,Electronics,3,577.28,0.1,519.55,1558.65,Digital Wallet,2.88
4053,2023-11-20 03:00:00,625,New,Books,1,13.21,0.0,13.21,13.21,Cash,4.41
4054,2023-11-20 03:00:00,547,Regular,Home & Garden,1,109.76,0.0,109.76,109.76,Credit Card,4.81
4055,2023-11-20 06:00:00,644,Regular,Home & Garden,1,86.14,0.2,68.92,68.92,Credit Card,3.71
4056,2023-11-20 07:00:00,336,Regular,Home & Garden,1,194.95,0.1,175.46,175.46,Cash,4.08
4057,2023-11-20 07:00:00,336,New,Electronics,1,833.26,0.0,833.26,833.26,Digital Wallet,3.03
4058,2023-11-20 07:00:00,981,New,Electronics,1,728.99,0.0,728.99,728.99,Digital Wallet,3.08
4059,2023-11-20 07:00:00,922,Regular,Sports & Outdoors,1,57.89,0.0,57.89,57.89,Credit Card,4.04
4060,2023-11-20 08:00:00,889,Regular,Clothing,3,17.87,0.2,14.29,42.87,Debit Card,4.04
4061,2023-11-20 08:00:00,740,New,Clothing,1,32.59,0.1,29.33,29.33,Cash,4.57
4062,2023-11-20 09:00:00,147,New,Clothing,1,48.42,0.0,48.42,48.42,Debit Card,3.78
4063,2023-11-20 10:00:00,122,Premium,Books,3,32.42,0.2,25.94,77.82,Debit Card,4.22
4064,2023-11-20 10:00:00,81,Regular,Electronics,2,563.88,0.1,507.5,1015.0,Digital Wallet,2.64
4065,2023-11-20 10:00:00,685,New,Sports & Outdoors,1,78.42,0.0,78.42,78.42,Digital Wallet,3.4
4066,2023-11-20 13:00:00,666,New,Sports & Outdoors,1,69.06,0.0,69.06,75.96600000000001,Cash,4.86
4067,2023-11-20 15:00:00,662,Premium,Clothing,2,38.73,0.2,30.99,68.178,Credit Card,4.61
4068,2023-11-20 16:00:00,375,Regular,Books,2,23.9,0.0,23.9,52.58,Credit Card,4.56
4069,2023-11-20 17:00:00,570,Regular,Books,1,42.94,0.1,38.64,42.504000000000005,Credit Card,3.92
4070,2023-11-20 17:00:00,63,Regular,Clothing,2,83.16,0.0,83.16,182.952,Digital Wallet,3.13
4071,2023-11-20 18:00:00,504,Regular,Clothing,2,46.49,0.0,46.49,102.278,Credit Card,3.83
4072,2023-11-20 23:00:00,668,Regular,Electronics,1,165.7,0.2,132.56,132.56,Credit Card,3.42
4073,2023-11-21 00:00:00,449,Regular,Books,1,18.21,0.0,18.21,18.21,Digital Wallet,3.85
4074,2023-11-21 00:00:00,428,Regular,Sports & Outdoors,1,57.5,0.0,57.5,57.5,Debit Card,4.72
4075,2023-11-21 01:00:00,868,New,Clothing,1,16.23,0.0,16.23,16.23,Digital Wallet,4.15
4076,2023-11-21 01:00:00,427,Premium,Electronics,1,353.67,0.0,353.67,353.67,Debit Card,4.42
4077,2023-11-21 02:00:00,421,Regular,Sports & Outdoors,1,35.57,0.0,35.57,35.57,Credit Card,4.46
4078,2023-11-21 03:00:00,322,New,Books,1,14.61,0.1,13.15,13.15,Credit Card,4.94
4079,2023-11-21 03:00:00,913,Premium,Clothing,1,29.11,0.0,29.11,29.11,Debit Card,4.06
4080,2023-11-21 05:00:00,680,Premium,Clothing,2,39.78,0.0,39.78,79.56,Credit Card,3.47
4081,2023-11-21 07:00:00,166,Premium,Electronics,1,393.68,0.0,393.68,393.68,Debit Card,3.13
4082,2023-11-21 07:00:00,597,Premium,Electronics,3,9.58,0.0,9.58,28.74,Debit Card,4.83
4083,2023-11-21 08:00:00,957,Premium,Books,2,23.75,0.0,23.75,47.5,Credit Card,4.28
4084,2023-11-21 08:00:00,649,New,Clothing,2,70.47,0.0,70.47,140.94,Debit Card,3.43
4085,2023-11-21 11:00:00,461,Premium,Electronics,1,732.65,0.0,732.65,805.9150000000001,Digital Wallet,3.45
4086,2023-11-21 11:00:00,459,Premium,Clothing,1,45.77,0.0,45.77,50.34700000000001,Cash,3.38
4087,2023-11-21 12:00:00,189,New,Books,1,24.8,0.0,24.8,27.280000000000005,Debit Card,4.42
4088,2023-11-21 12:00:00,464,New,Clothing,1,35.75,0.0,35.75,39.325,Credit Card,4.04
4089,2023-11-21 14:00:00,912,Premium,Sports & Outdoors,1,31.8,0.0,31.8,34.980000000000004,Digital Wallet,4.52
4090,2023-11-21 14:00:00,379,New,Clothing,1,40.51,0.2,32.41,35.650999999999996,Debit Card,4.43
4091,2023-11-21 16:00:00,2,Premium,Home & Garden,1,167.38,0.0,167.38,184.11800000000002,Cash,4.34
4092,2023-11-21 19:00:00,618,New,Home & Garden,1,44.41,0.0,44.41,48.851,Debit Card,3.39
4093,2023-11-21 20:00:00,364,New,Books,1,46.32,0.0,46.32,46.32,Credit Card,4.32
4094,2023-11-21 20:00:00,72,Regular,Books,2,32.6,0.2,26.08,52.16,Cash,4.36
4095,2023-11-21 21:00:00,427,New,Books,1,8.59,0.0,8.59,8.59,Debit Card,4.4
4096,2023-11-21 22:00:00,638,Regular,Sports & Outdoors,1,73.92,0.0,73.92,73.92,Credit Card,3.96
4097,2023-11-22 01:00:00,170,Regular,Sports & Outdoors,1,68.28,0.0,68.28,68.28,Debit Card,3.68
4098,2023-11-22 01:00:00,205,New,Clothing,3,49.91,0.0,49.91,149.73,Credit Card,4.1
4099,2023-11-22 02:00:00,825,New,Electronics,1,504.09,0.1,453.68,453.68,Digital Wallet,4.29
4100,2023-11-22 02:00:00,337,Regular,Home & Garden,1,114.66,0.0,114.66,114.66,Debit Card,3.75
4101,2023-11-22 04:00:00,999,New,Home & Garden,1,40.21,0.0,40.21,40.21,Credit Card,4.27
4102,2023-11-22 04:00:00,472,Regular,Home & Garden,3,114.37,0.0,114.37,343.11,Digital Wallet,3.72
4103,2023-11-22 05:00:00,195,Regular,Clothing,3,53.74,0.0,53.74,161.22,Debit Card,3.16
4104,2023-11-22 05:00:00,670,New,Clothing,1,47.64,0.2,38.11,38.11,Credit Card,4.59
4105,2023-11-22 06:00:00,653,Regular,Books,1,22.73,0.2,18.18,18.18,Credit Card,5.0
4106,2023-11-22 06:00:00,275,New,Electronics,1,479.59,0.0,479.59,479.59,Digital Wallet,2.84
4107,2023-11-22 07:00:00,7,New,Books,1,23.62,0.0,23.62,23.62,Credit Card,4.67
4108,2023-11-22 09:00:00,905,New,Clothing,1,55.29,0.0,55.29,55.29,Digital Wallet,2.96
4109,2023-11-22 11:00:00,979,Premium,Sports & Outdoors,1,62.67,0.0,62.67,68.93700000000001,Credit Card,4.11
4110,2023-11-22 11:00:00,566,Premium,Books,1,25.86,0.0,25.86,28.446,Credit Card,3.49
4111,2023-11-22 12:00:00,616,Premium,Clothing,1,72.87,0.0,72.87,80.15700000000001,Digital Wallet,4.33
4112,2023-11-22 12:00:00,854,Regular,Clothing,1,26.74,0.0,26.74,29.414,Debit Card,3.91
4113,2023-11-22 19:00:00,850,New,Sports & Outdoors,2,52.49,0.0,52.49,115.47800000000001,Credit Card,3.85
4114,2023-11-22 20:00:00,573,Regular,Sports & Outdoors,1,101.25,0.0,101.25,101.25,Cash,3.51
4115,2023-11-22 20:00:00,599,Regular,Sports & Outdoors,1,78.17,0.0,78.17,78.17,Credit Card,3.03
4116,2023-11-22 22:00:00,770,Premium,Electronics,1,664.21,0.0,664.21,664.21,Digital Wallet,3.08
4117,2023-11-22 23:00:00,178,New,Clothing,1,45.78,0.3,32.05,32.05,Debit Card,4.4
4118,2023-11-22 23:00:00,242,New,Sports & Outdoors,1,55.42,0.0,55.42,55.42,Credit Card,3.94
4119,2023-11-22 23:00:00,203,Regular,Electronics,1,0.0,0.1,0.0,0.0,Debit Card,4.26
4120,2023-11-23 00:00:00,543,Premium,Home & Garden,1,142.62,0.0,142.62,142.62,Cash,3.59
4121,2023-11-23 00:00:00,801,Premium,Home & Garden,3,57.36,0.1,51.63,154.89,Debit Card,4.4
4122,2023-11-23 00:00:00,462,Regular,Home & Garden,3,147.09,0.0,147.09,441.27,Debit Card,3.9
4123,2023-11-23 00:00:00,80,Premium,Clothing,1,39.96,0.1,35.97,35.97,Credit Card,4.78
4124,2023-11-23 00:00:00,523,Regular,Electronics,1,191.05,0.0,191.05,191.05,Digital Wallet,5.0
4125,2023-11-23 04:00:00,417,Premium,Electronics,1,558.88,0.2,447.1,447.1,Cash,3.9
4126,2023-11-23 06:00:00,766,Premium,Home & Garden,2,94.99,0.0,94.99,189.98,Digital Wallet,4.64
4127,2023-11-23 06:00:00,384,Premium,Books,2,27.61,0.0,27.61,55.22,Digital Wallet,4.25
4128,2023-11-23 07:00:00,391,Regular,Home & Garden,1,102.84,0.0,102.84,102.84,Credit Card,4.31
4129,2023-11-23 08:00:00,896,New,Clothing,1,29.76,0.0,29.76,29.76,Digital Wallet,4.02
4130,2023-11-23 11:00:00,799,Regular,Home & Garden,1,40.29,0.0,40.29,44.319,Credit Card,4.12
4131,2023-11-23 12:00:00,688,Regular,Home & Garden,1,67.9,0.0,67.9,74.69000000000001,Digital Wallet,3.73
4132,2023-11-23 13:00:00,126,Premium,Electronics,2,586.4,0.0,586.4,1290.0800000000002,Credit Card,4.05
4133,2023-11-23 13:00:00,494,New,Home & Garden,1,59.21,0.0,59.21,65.131,Debit Card,4.62
4134,2023-11-23 14:00:00,47,New,Sports & Outdoors,1,73.64,0.0,73.64,81.004,Debit Card,4.24
4135,2023-11-23 14:00:00,718,Regular,Sports & Outdoors,2,76.73,0.0,76.73,168.806,Digital Wallet,3.6
4136,2023-11-23 18:00:00,476,New,Books,2,18.27,0.0,18.27,40.194,Digital Wallet,4.11
4137,2023-11-23 18:00:00,949,Regular,Clothing,1,54.27,0.1,48.84,53.72400000000001,Credit Card,4.83
4138,2023-11-23 19:00:00,619,Regular,Clothing,1,89.3,0.0,89.3,98.23,Credit Card,5.0
4139,2023-11-23 19:00:00,464,Regular,Electronics,1,544.88,0.0,544.88,599.368,Cash,3.45
4140,2023-11-23 21:00:00,787,New,Clothing,1,74.01,0.0,74.01,74.01,Credit Card,4.73
4141,2023-11-23 21:00:00,849,Premium,Books,1,24.88,0.0,24.88,24.88,Debit Card,4.28
4142,2023-11-23 23:00:00,123,Regular,Sports & Outdoors,1,93.28,0.0,93.28,93.28,Cash,4.72
4143,2023-11-24 01:00:00,474,Premium,Electronics,2,625.64,0.1,563.08,1126.16,Digital Wallet,2.44
4144,2023-11-24 01:00:00,134,Regular,Sports & Outdoors,1,81.47,0.2,65.18,65.18,Debit Card,4.07
4145,2023-11-24 03:00:00,619,New,Books,2,32.33,0.1,29.1,58.2,Debit Card,4.54
4146,2023-11-24 05:00:00,817,New,Electronics,1,922.02,0.0,922.02,922.02,Debit Card,2.23
4147,2023-11-24 06:00:00,841,New,Home & Garden,1,48.66,0.0,48.66,48.66,Credit Card,4.37
4148,2023-11-24 07:00:00,562,Regular,Clothing,1,37.63,0.0,37.63,37.63,Credit Card,4.19
4149,2023-11-24 08:00:00,849,New,Books,2,38.96,0.0,38.96,77.92,Digital Wallet,3.37
4150,2023-11-24 08:00:00,607,Regular,Electronics,1,439.96,0.0,439.96,439.96,Credit Card,2.67
4151,2023-11-24 08:00:00,780,Regular,Sports & Outdoors,1,92.72,0.0,92.72,92.72,Debit Card,4.25
4152,2023-11-24 08:00:00,23,New,Electronics,2,517.62,0.1,465.86,931.72,Debit Card,3.08
4153,2023-11-24 10:00:00,566,New,Home & Garden,2,105.53,0.1,94.98,189.96,Credit Card,4.04
4154,2023-11-24 10:00:00,886,Regular,Books,1,22.55,0.1,20.3,20.3,Credit Card,4.71
4155,2023-11-24 11:00:00,766,Premium,Electronics,2,730.64,0.0,730.64,1607.4080000000001,Digital Wallet,3.09
4156,2023-11-24 12:00:00,965,New,Books,2,13.16,0.2,10.53,23.166,Debit Card,4.4
4157,2023-11-24 12:00:00,235,New,Books,1,21.95,0.0,21.95,24.145,Digital Wallet,3.44
4158,2023-11-24 15:00:00,996,Premium,Sports & Outdoors,3,96.28,0.0,96.28,317.724,Credit Card,4.83
4159,2023-11-24 15:00:00,59,New,Clothing,2,65.81,0.0,65.81,144.782,Credit Card,4.53
4160,2023-11-24 16:00:00,164,Premium,Home & Garden,2,99.42,0.0,99.42,218.72400000000002,Credit Card,3.76
4161,2023-11-24 17:00:00,771,New,Electronics,2,739.17,0.0,739.17,1626.174,Credit Card,2.66
4162,2023-11-24 19:00:00,826,Premium,Clothing,1,37.79,0.0,37.79,41.569,Credit Card,3.89
4163,2023-11-24 19:00:00,216,Regular,Sports & Outdoors,1,69.62,0.3,48.74,53.614000000000004,Debit Card,4.23
4164,2023-11-24 19:00:00,183,Premium,Clothing,1,38.33,0.2,30.67,33.737,Credit Card,4.42
4165,2023-11-24 20:00:00,569,Regular,Books,2,23.79,0.0,23.79,47.58,Credit Card,4.75
4166,2023-11-24 20:00:00,657,Regular,Books,1,29.25,0.0,29.25,29.25,Credit Card,4.69
4167,2023-11-24 23:00:00,935,New,Home & Garden,1,59.4,0.0,59.4,59.4,Debit Card,4.64
4168,2023-11-25 00:00:00,90,New,Electronics,1,386.96,0.0,386.96,464.352,Debit Card,3.0
4169,2023-11-25 01:00:00,964,Regular,Electronics,2,305.8,0.0,305.8,733.92,Credit Card,3.25
4170,2023-11-25 03:00:00,311,Regular,Sports & Outdoors,1,77.95,0.0,77.95,93.54,Debit Card,4.59
4171,2023-11-25 04:00:00,557,Premium,Home & Garden,3,64.97,0.0,64.97,233.892,Debit Card,4.35
4172,2023-11-25 07:00:00,972,Regular,Electronics,1,977.22,0.0,977.22,1172.664,Credit Card,2.54
4173,2023-11-25 08:00:00,257,Premium,Books,1,40.01,0.0,40.01,48.01199999999999,Digital Wallet,4.52
4174,2023-11-25 09:00:00,533,Regular,Home & Garden,3,88.65,0.2,70.92,255.31199999999998,Credit Card,4.75
4175,2023-11-25 10:00:00,979,Premium,Clothing,2,43.35,0.2,34.68,83.232,Credit Card,3.8
4176,2023-11-25 10:00:00,533,Premium,Home & Garden,3,39.01,0.1,35.11,126.39599999999999,Digital Wallet,3.24
4177,2023-11-25 10:00:00,52,Regular,Home & Garden,1,71.37,0.0,71.37,85.644,Credit Card,4.11
4178,2023-11-25 11:00:00,338,Premium,Electronics,1,668.7,0.0,668.7,882.6840000000001,Credit Card,2.14
4179,2023-11-25 11:00:00,171,Premium,Sports & Outdoors,1,98.66,0.0,98.66,130.2312,Cash,4.63
4180,2023-11-25 12:00:00,948,New,Sports & Outdoors,1,91.7,0.0,91.7,121.04400000000001,Debit Card,4.34
4181,2023-11-25 12:00:00,67,Regular,Electronics,1,853.93,0.0,853.93,1127.1876,Credit Card,2.76
4182,2023-11-25 13:00:00,625,New,Electronics,1,663.67,0.0,663.67,876.0444,Digital Wallet,2.61
4183,2023-11-25 15:00:00,300,Premium,Electronics,1,439.36,0.1,395.42,521.9544000000001,Credit Card,3.3
4184,2023-11-25 18:00:00,672,New,Sports & Outdoors,1,62.2,0.2,49.76,65.6832,Credit Card,3.02
4185,2023-11-25 18:00:00,778,New,Electronics,2,500.1,0.1,450.09,1188.2376,Credit Card,4.37
4186,2023-11-25 18:00:00,832,Regular,Clothing,3,38.2,0.0,38.2,151.272,Digital Wallet,4.27
4187,2023-11-25 19:00:00,232,Regular,Clothing,1,37.23,0.0,37.23,49.1436,Credit Card,4.08
4188,2023-11-25 20:00:00,975,Premium,Books,1,24.71,0.0,24.71,29.652,Digital Wallet,5.0
4189,2023-11-25 22:00:00,837,Premium,Clothing,1,54.13,0.2,43.31,51.972,Credit Card,4.07
4190,2023-11-25 22:00:00,68,Regular,Home & Garden,1,116.0,0.0,116.0,139.2,Debit Card,3.95
4191,2023-11-26 00:00:00,506,New,Books,3,11.62,0.0,11.62,41.832,Credit Card,3.86
4192,2023-11-26 00:00:00,28,Regular,Clothing,2,74.96,0.0,74.96,179.90399999999997,Credit Card,5.0
4193,2023-11-26 02:00:00,949,Regular,Home & Garden,1,3.18,0.0,3.18,3.816,Digital Wallet,4.08
4194,2023-11-26 02:00:00,628,Regular,Clothing,1,20.1,0.0,20.1,24.12,Debit Card,4.29
4195,2023-11-26 02:00:00,51,Regular,Home & Garden,2,82.54,0.0,82.54,198.096,Debit Card,4.91
4196,2023-11-26 03:00:00,693,Regular,Electronics,1,533.69,0.0,533.69,640.428,Credit Card,3.97
4197,2023-11-26 04:00:00,260,Regular,Home & Garden,3,121.05,0.0,121.05,435.78,Digital Wallet,3.23
4198,2023-11-26 05:00:00,591,Regular,Electronics,1,1005.33,0.0,1005.33,1206.396,Credit Card,2.56
4199,2023-11-26 06:00:00,785,Regular,Home & Garden,3,66.48,0.0,66.48,239.32799999999997,Debit Card,4.09
4200,2023-11-26 06:00:00,620,Premium,Home & Garden,2,105.77,0.0,105.77,253.84799999999998,Digital Wallet,4.15
4201,2023-11-26 08:00:00,963,Regular,Clothing,1,41.0,0.0,41.0,49.199999999999996,Credit Card,4.32
4202,2023-11-26 09:00:00,586,New,Home & Garden,1,79.6,0.0,79.6,95.52,Credit Card,3.65
4203,2023-11-26 10:00:00,687,Premium,Clothing,2,92.97,0.1,83.67,200.808,Digital Wallet,5.0
4204,2023-11-26 10:00:00,184,Regular,Home & Garden,2,144.7,0.0,144.7,347.28,Credit Card,4.23
4205,2023-11-26 11:00:00,23,New,Sports & Outdoors,1,129.03,0.2,103.23,136.26360000000003,Digital Wallet,4.76
4206,2023-11-26 11:00:00,786,Regular,Books,3,24.6,0.0,24.6,97.416,Credit Card,4.88
4207,2023-11-26 12:00:00,129,Regular,Clothing,1,72.5,0.0,72.5,95.7,Debit Card,4.26
4208,2023-11-26 12:00:00,291,Premium,Clothing,1,49.77,0.2,39.81,52.5492,Credit Card,4.45
4209,2023-11-26 13:00:00,832,Regular,Electronics,1,331.01,0.0,331.01,436.9332,Credit Card,3.55
4210,2023-11-26 13:00:00,501,Regular,Sports & Outdoors,3,74.19,0.2,59.36,235.06560000000002,Credit Card,4.4
4211,2023-11-26 14:00:00,186,New,Electronics,2,703.65,0.0,703.65,1857.6360000000002,Credit Card,3.09
4212,2023-11-26 14:00:00,479,Regular,Sports & Outdoors,1,89.85,0.1,80.86,106.7352,Credit Card,3.34
4213,2023-11-26 15:00:00,571,Premium,Sports & Outdoors,1,38.51,0.2,30.8,40.656000000000006,Debit Card,4.26
4214,2023-11-26 15:00:00,492,Premium,Home & Garden,1,94.0,0.0,94.0,124.08000000000001,Credit Card,3.54
4215,2023-11-26 15:00:00,513,New,Electronics,1,782.97,0.1,704.67,930.1644,Credit Card,2.24
4216,2023-11-26 18:00:00,643,New,Books,1,16.32,0.0,16.32,21.5424,Credit Card,4.28
4217,2023-11-26 18:00:00,67,Regular,Sports & Outdoors,2,92.89,0.1,83.6,220.704,Credit Card,4.51
4218,2023-11-26 21:00:00,805,Regular,Sports & Outdoors,3,66.72,0.0,66.72,240.19199999999998,Digital Wallet,3.7
4219,2023-11-26 21:00:00,467,Regular,Clothing,2,28.86,0.0,28.86,69.264,Debit Card,4.04
4220,2023-11-26 21:00:00,285,Regular,Home & Garden,1,60.56,0.0,60.56,72.672,Cash,4.42
4221,2023-11-26 22:00:00,601,Regular,Books,1,12.02,0.0,12.02,14.424,Credit Card,4.06
4222,2023-11-27 00:00:00,417,Premium,Sports & Outdoors,2,114.18,0.0,114.18,228.36,Credit Card,3.99
4223,2023-11-27 02:00:00,100,Regular,Clothing,2,37.69,0.0,37.69,75.38,Credit Card,4.05
4224,2023-11-27 06:00:00,189,New,Electronics,1,606.43,0.0,606.43,606.43,Credit Card,3.62
4225,2023-11-27 08:00:00,989,Regular,Sports & Outdoors,1,79.15,0.0,79.15,79.15,Cash,4.1
4226,2023-11-27 09:00:00,890,Premium,Clothing,1,32.49,0.0,32.49,32.49,Debit Card,4.02
4227,2023-11-27 09:00:00,858,Regular,Electronics,1,603.35,0.1,543.01,543.01,Debit Card,3.28
4228,2023-11-27 10:00:00,388,Regular,Home & Garden,1,65.58,0.0,65.58,65.58,Credit Card,3.71
4229,2023-11-27 11:00:00,241,Regular,Electronics,1,754.62,0.0,754.62,830.0820000000001,Digital Wallet,3.39
4230,2023-11-27 12:00:00,782,Premium,Sports & Outdoors,1,78.22,0.0,78.22,86.042,Debit Card,4.39
4231,2023-11-27 12:00:00,731,Regular,Books,1,13.32,0.1,11.99,13.189000000000002,Debit Card,4.4
4232,2023-11-27 13:00:00,417,Regular,Electronics,3,746.61,0.0,746.61,2463.813,Digital Wallet,3.57
4233,2023-11-27 14:00:00,918,Premium,Books,3,29.07,0.0,29.07,95.931,Cash,4.19
4234,2023-11-27 14:00:00,176,Premium,Books,1,23.22,0.0,23.22,25.542,Credit Card,4.35
4235,2023-11-27 16:00:00,387,Regular,Electronics,1,482.33,0.0,482.33,530.563,Credit Card,3.22
4236,2023-11-27 16:00:00,471,Regular,Home & Garden,2,103.54,0.0,103.54,227.78800000000004,Credit Card,4.67
4237,2023-11-27 16:00:00,853,Regular,Electronics,1,594.01,0.1,534.61,588.071,Debit Card,3.61
4238,2023-11-27 18:00:00,233,New,Clothing,2,58.52,0.2,46.82,103.004,Credit Card,4.73
4239,2023-11-27 18:00:00,663,Premium,Books,1,22.06,0.1,19.86,21.846,Digital Wallet,4.43
4240,2023-11-27 20:00:00,452,Regular,Sports & Outdoors,2,48.88,0.0,48.88,97.76,Debit Card,4.2
4241,2023-11-27 20:00:00,277,Premium,Books,1,20.21,0.0,20.21,20.21,Digital Wallet,4.33
4242,2023-11-27 22:00:00,229,New,Sports & Outdoors,1,85.28,0.2,68.23,68.23,Debit Card,3.47
4243,2023-11-27 23:00:00,171,Regular,Clothing,2,71.74,0.0,71.74,143.48,Digital Wallet,4.33
4244,2023-11-28 00:00:00,735,New,Clothing,1,63.12,0.3,44.18,44.18,Credit Card,4.38
4245,2023-11-28 01:00:00,213,Regular,Clothing,1,53.39,0.0,53.39,53.39,Cash,4.03
4246,2023-11-28 01:00:00,282,Regular,Electronics,1,796.37,0.0,796.37,796.37,Debit Card,2.7
4247,2023-11-28 02:00:00,41,Regular,Books,2,15.32,0.0,15.32,30.64,Debit Card,4.62
4248,2023-11-28 03:00:00,122,New,Sports & Outdoors,1,89.94,0.0,89.94,89.94,Credit Card,3.7
4249,2023-11-28 03:00:00,227,New,Clothing,2,55.87,0.3,39.11,78.22,Cash,4.6
4250,2023-11-28 05:00:00,294,New,Clothing,1,17.57,0.0,17.57,17.57,Credit Card,3.88
4251,2023-11-28 07:00:00,600,New,Sports & Outdoors,1,84.86,0.0,84.86,84.86,Digital Wallet,3.73
4252,2023-11-28 07:00:00,267,Regular,Books,3,21.61,0.0,21.61,64.83,Debit Card,3.83
4253,2023-11-28 10:00:00,541,Regular,Books,1,17.19,0.0,17.19,17.19,Digital Wallet,3.58
4254,2023-11-28 11:00:00,759,Regular,Sports & Outdoors,1,98.7,0.0,98.7,108.57000000000001,Cash,3.8
4255,2023-11-28 14:00:00,828,Regular,Home & Garden,1,69.08,0.0,69.08,75.988,Debit Card,4.22
4256,2023-11-28 20:00:00,451,New,Books,1,27.14,0.0,27.14,27.14,Debit Card,3.73
4257,2023-11-28 20:00:00,449,New,Sports & Outdoors,1,125.0,0.3,87.5,87.5,Credit Card,4.7
4258,2023-11-28 20:00:00,756,New,Sports & Outdoors,1,37.64,0.0,37.64,37.64,Credit Card,4.44
4259,2023-11-29 04:00:00,61,Premium,Clothing,2,50.82,0.1,45.74,91.48,Debit Card,4.28
4260,2023-11-29 05:00:00,502,Regular,Sports & Outdoors,1,33.47,0.1,30.12,30.12,Credit Card,3.78
4261,2023-11-29 05:00:00,147,New,Electronics,3,688.27,0.0,688.27,2064.81,Credit Card,2.31
4262,2023-11-29 06:00:00,686,New,Clothing,2,60.67,0.0,60.67,121.34,Credit Card,4.54
4263,2023-11-29 07:00:00,945,Premium,Clothing,1,74.17,0.0,74.17,74.17,Credit Card,4.89
4264,2023-11-29 07:00:00,790,Regular,Books,1,11.73,0.2,9.38,9.38,Debit Card,5.0
4265,2023-11-29 11:00:00,334,Regular,Home & Garden,2,88.68,0.0,88.68,195.09600000000003,Credit Card,4.24
4266,2023-11-29 12:00:00,881,Regular,Books,2,15.92,0.2,12.74,28.028000000000002,Digital Wallet,4.76
4267,2023-11-29 13:00:00,953,New,Electronics,1,102.16,0.0,102.16,112.376,Credit Card,3.96
4268,2023-11-29 13:00:00,891,Premium,Clothing,2,63.64,0.0,63.64,140.008,Credit Card,4.01
4269,2023-11-29 14:00:00,142,Regular,Clothing,1,48.43,0.0,48.43,53.273,Credit Card,3.79
4270,2023-11-29 17:00:00,44,Regular,Sports & Outdoors,1,93.42,0.0,93.42,102.76200000000001,Credit Card,3.66
4271,2023-11-29 18:00:00,144,Premium,Home & Garden,2,55.47,0.0,55.47,122.034,Debit Card,3.21
4272,2023-11-29 19:00:00,865,Regular,Home & Garden,1,117.54,0.0,117.54,129.294,Credit Card,4.4
4273,2023-11-29 20:00:00,333,New,Sports & Outdoors,1,48.11,0.3,33.68,33.68,Debit Card,5.0
4274,2023-11-29 21:00:00,998,Regular,Electronics,2,506.1,0.1,455.49,910.98,Credit Card,3.48
